User_Id;rated_companies;suggested_companies
7300;['Elica' 'Aeroporti di Roma'];"['Amplifon' 'NTT DATA Italia' 'Carrefour Italia' 'Vente-Privee - Privalia'
 'INDRA']"
7302;['Employerland'];['UniCredit' 'Luxottica' 'Carrefour Italia' 'Würth Srl ' 'NTT DATA Italia']
7303;['Elica' 'Unilever' 'Microsoft'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7304;['Elica' 'Whirlpool' 'Lottomatica'];"['Università Europea di Roma' 'Roche UK' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco' 'Cerved']"
7306;['Elica' 'Employerland'];['Luxottica' 'NTT DATA Italia' 'UniCredit' 'Würth Srl ' 'Pirelli']
7311;['EY' 'Elica' 'Whirlpool' 'Lottomatica' 'Datalogic'];['Rinascente' 'Vente-Privee - Privalia' 'SAP' 'Open Fiber' 'MOOD HOTELS']
7313;['Elica' 'EY' 'Datalogic' 'Whirlpool'];['Capgemini' 'INDRA' 'Deloitte' 'AST - ThyssenKrupp' 'PwC']
7314;['Elica' 'RAI' 'Whirlpool'];['Snam' 'Siram' 'Salini Impregilo' 'MOOD HOTELS' 'EVERIS']
7319;['Elica' 'RAI' 'EY'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'Dmail-Percassi']"
7323;['EY' 'Salini Impregilo'];"['UniCredit' 'Luxottica' 'Würth Srl ' 'Carrefour Italia'
 'Ferrovie dello Stato Italiane']"
7336;['Elica' 'RAI' 'Aeroporti di Roma' 'Employerland'];['UniCredit' 'Luxottica' 'NTT DATA Italia' 'Carrefour Italia' 'Würth Srl ']
7341;"['Leroy Merlin' 'Elica' 'RAI' 'Unilever' 'Aeroporti di Roma' 'Roche'
 'Whirlpool' 'Microsoft' 'Tech Data']";"['Sanofi SpA' 'Chiesi Group' 'Mars Italia' ""Victoria's secret - Percassi ""
 'NTT DATA Italia']"
7342;['Bosch' 'Elica' 'Leroy Merlin'];['UniCredit' 'Snam' 'Carrefour Italia' 'Salini Impregilo' 'Würth Srl ']
7343;['RAI' 'EY' 'Unilever' 'Elica'];['Rinascente' 'Carrefour Italia' 'UniCredit' 'Lidl Italia' 'Würth Srl ']
7346;['Tech Data' 'Employerland'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Mars Italia' 'Snam']
7347;"['Elica' 'RAI' 'Aeroporti di Roma' 'Unilever' 'Microsoft' 'Roche'
 'Lidl Italia' 'Lottomatica' 'Employerland']";['QiBit' 'SAP' 'INDRA' 'Siemens' 'Rinascente']
7352;['Leroy Merlin'];['PwC' 'SAP' 'QiBit' 'INDRA' 'Eurobet Italia']
7353;['Employerland'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Lidl Italia'
 'QiBit']"
7355;['EY' 'Elica'];"['NTT DATA Italia' 'Luxottica' ""Victoria's secret - Percassi ""
 'SMOOTH HOTELS' 'UniCredit']"
7357;['Employerland'];"['UniCredit' 'Luxottica' 'Carrefour Italia' 'Würth Srl '
 'Ferrovie dello Stato Italiane']"
7358;['EY' 'Microsoft' 'Leroy Merlin'];"['SMOOTH HOTELS' 'Università Europea di Roma' 'MOOD HOTELS' 'MAG HOTELS'
 'Gi Group Horeca']"
7362;['RAI' 'Employerland'];['SAP' 'QiBit' 'Ferrovie dello Stato Italiane' 'Salini Impregilo' 'Snam']
7368;['Aeroporti di Roma'];['UniCredit' 'Luxottica' 'NTT DATA Italia' 'Würth Srl ' 'Carrefour Italia']
7369;['Unilever' 'Employerland' 'Microsoft' 'Leroy Merlin' 'RAI'];['Salini Impregilo' 'Siram' 'Snam' 'MOOD HOTELS' 'AST - ThyssenKrupp']
7373;['Elica' 'Employerland' 'Leroy Merlin'];['QiBit' 'SAP' 'INDRA' 'Snam' 'Salini Impregilo']
7376;['Lottomatica' 'Unilever' 'Employerland' 'Leroy Merlin'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Mars Italia'
 'SAP']"
7377;['EY'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Mars Italia' 'Snam']
7378;['Elica' 'Employerland' 'EY'];['Rinascente' 'SAP' 'QiBit' 'Würth Srl ' 'Ferrovie dello Stato Italiane']
7385;['Elica' 'Roche' 'Whirlpool' 'Leroy Merlin' 'Employerland'];['Gi Group Horeca' 'MAG HOTELS' 'FRONERI' 'SMOOTH HOTELS' 'Lidl Italia']
7386;['Elica' 'RAI' 'Whirlpool' 'Aeroporti di Roma'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
7387;['EY' 'Unilever' 'Aeroporti di Roma' 'Elica' 'Microsoft' 'Bosch' 'RAI'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Employerland'
 'Mars Italia']"
7388;['Unilever'];['Mars Italia' 'Vente-Privee - Privalia' 'Cerved' 'Capgemini' 'EVERIS']
7392;['Aeroporti di Roma' 'Lottomatica' 'Microsoft' 'RAI'];"['Rinascente' 'Vente-Privee - Privalia' 'QiBit' 'Mars Italia'
 'Carrefour Italia']"
7397;['Employerland'];"['Rinascente' 'Vente-Privee - Privalia' 'QiBit' 'Mars Italia'
 'Carrefour Italia']"
7398;['Elica' 'Employerland' 'Microsoft' 'Whirlpool'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Mars Italia'
 'QiBit']"
7399;['Elica' 'Leroy Merlin' 'Aeroporti di Roma' 'Microsoft' 'EY'];"['Cerved' 'Capgemini' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group']"
7400;['Elica' 'RAI' 'Aeroporti di Roma'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Mars Italia' 'Snam']
7406;"['Microsoft' 'Unilever' 'RAI' 'Bosch' 'Employerland' 'Leroy Merlin'
 'Aeroporti di Roma']";"['Luxottica' 'UniCredit' 'Würth Srl ' 'Carrefour Italia'
 'Vente-Privee - Privalia']"
7407;['Unilever'];"['Capgemini' 'NTT DATA Italia' ""Victoria's secret - Percassi ""
 'SMOOTH HOTELS' 'EVERIS']"
7410;['Unilever'];['Snam' 'Siram' 'Salini Impregilo' 'SAP' 'Ferrovie dello Stato Italiane']
7411;['Microsoft' 'Leroy Merlin' 'EY' 'RAI' 'Employerland'];"['UniCredit' 'Luxottica' 'Ferrovie dello Stato Italiane'
 'Carrefour Italia' 'Würth Srl ']"
7413;['Unilever' 'Employerland'];"['Rinascente' 'Vente-Privee - Privalia' 'QiBit' 'Mars Italia'
 'Carrefour Italia']"
7414;['Elica' 'Employerland'];['Vente-Privee - Privalia' 'Mars Italia' 'Rinascente' 'Amplifon' 'INDRA']
7415;['Microsoft'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Employerland'
 'Mars Italia']"
7417;['Microsoft' 'Employerland'];"['Rinascente' 'Carrefour Italia' 'Lidl Italia' 'Vente-Privee - Privalia'
 'Würth Srl ']"
7425;"['EY' 'Università Europea di Roma' 'Calzedonia' 'Unilever' 'Tech Data'
 'Wind Tre' 'Elica' 'Ferrovie dello Stato Italiane' 'Findus' 'Lidl Italia'
 'Accenture' 'Aeroporti di Roma' 'Kpmg' 'Deloitte' 'PwC' 'Goldenpoint'
 'Bosch' 'Lottomatica' 'Roche' 'Salini Impregilo' 'RAI' 'Leroy Merlin'
 'Johnson & Johnson' 'Employerland' 'Mars Italia' 'Sanofi SpA']";['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'QiBit' 'SAP']
7426;['Unilever' 'Elica' 'Whirlpool' 'RAI'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Mars Italia' 'Snam']
7427;['Unilever'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'Dmail-Percassi']"
7428;['RAI'];['QiBit' 'SAP' 'INDRA' 'NTT DATA Italia' 'Rinascente']
7432;['Unilever' 'Lottomatica' 'Elica' 'Microsoft' 'Leroy Merlin' 'EY' 'RAI'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7436;['Unilever' 'EY' 'Whirlpool' 'RAI' 'Microsoft' 'Roche'];['Capgemini' 'INDRA' 'Deloitte' 'PwC' 'AST - ThyssenKrupp']
7437;['Unilever' 'Microsoft'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Employerland'
 'Mars Italia']"
7439;['Unilever'];"['Sanofi SpA' 'Chiesi Group' ""Victoria's secret - Percassi "" 'Roche UK'
 'Johnson & Johnson']"
7440;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'Dmail-Percassi']"
7441;['Unilever' 'Aeroporti di Roma'];"['Vente-Privee - Privalia' 'Mars Italia' ""Victoria's secret - Percassi ""
 'Rinascente' 'EVERIS']"
7443;['Employerland' 'RAI'];['EY' 'Università Europea di Roma' 'PwC' 'Kpmg' 'Tech Data']
7447;['Unilever' 'RAI'];['UniCredit' 'EY' 'Università Europea di Roma' 'Deloitte' 'PwC']
7449;['Unilever' 'EY' 'Employerland'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'QiBit'
 'Lidl Italia']"
7453;"['EY' 'Microsoft' 'RAI' 'Aeroporti di Roma' 'Unilever' 'Leroy Merlin'
 'Lottomatica' 'Employerland' 'Elica' 'Roche' 'Tech Data']";"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Mars Italia'
 'QiBit']"
7454;['Whirlpool'];['Sanofi SpA' 'Chiesi Group' 'Roche' 'Mars Italia' 'Snam']
7456;['Employerland'];['Amplifon' 'AST - ThyssenKrupp' 'NTT DATA Italia' 'INDRA' 'Siram']
7457;['Unilever'];['Luxottica' 'NTT DATA Italia' 'UniCredit' 'Würth Srl ' 'SMOOTH HOTELS']
7461;['Unilever' 'RAI' 'Microsoft' 'Aeroporti di Roma'];"['Amplifon' 'Rinascente' 'Vente-Privee - Privalia' 'NTT DATA Italia'
 'Carrefour Italia']"
7464;['Unilever'];"['Philip Morris Italia' 'Pirelli' 'NTT DATA Italia'
 'Università Europea di Roma' 'Luxottica']"
7465;['EY' 'Roche' 'Whirlpool'];['UniCredit' 'Carrefour Italia' 'PwC' 'Amplifon' 'Eurobet Italia']
7466;['Employerland'];['QiBit' 'Eurobet Italia' 'SAP' 'Lottomatica' 'INDRA']
7472;['Microsoft'];"['Ferrovie dello Stato Italiane' 'Salini Impregilo' 'UniCredit'
 'Lottomatica' 'Open Fiber']"
7473;['Aeroporti di Roma' 'EY' 'Employerland'];['Siram' 'Snam' 'Mars Italia' 'Salini Impregilo' 'Sanofi SpA']
7474;['Employerland'];['Vente-Privee - Privalia' 'Mars Italia' 'Rinascente' 'Amplifon' 'INDRA']
7475;"['Leroy Merlin' 'Microsoft' 'Employerland' 'Lottomatica' 'RAI'
 'Aeroporti di Roma']";"['Johnson & Johnson' ""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS'
 'Gi Group']"
7476;['Employerland'];['EY' 'Università Europea di Roma' 'PwC' 'Cerved' 'Eurobet Italia']
7479;['Microsoft'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7482;['Employerland'];"['NTT DATA Italia' ""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group'
 'Lego-Percassi']"
7483;['RAI'];"['Amplifon' 'NTT DATA Italia' 'INDRA' 'Carrefour Italia'
 'Vente-Privee - Privalia']"
7485;['EY' 'Unilever'];['UniCredit' 'SAP' 'Luxottica' 'Würth Srl ' 'PwC']
7489;['Microsoft'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia' 'Amplifon'
 'Mars Italia']"
7490;['Tech Data' 'EY' 'Microsoft' 'Datalogic'];['PwC' 'Università Europea di Roma' 'Cerved' 'Eurobet Italia' 'Deloitte']
7492;['Employerland'];['Luxottica' 'NTT DATA Italia' 'UniCredit' 'Würth Srl ' 'EVERIS']
7497;['Microsoft' 'Employerland' 'Aeroporti di Roma'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'Lego-Percassi'
 'EVERIS']"
7498;['Employerland'];"['NTT DATA Italia' ""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group'
 'SMOOTH HOTELS']"
7499;['Employerland'];['Mars Italia' 'Capgemini' 'Vente-Privee - Privalia' 'EVERIS' 'Cerved']
7504;['Elica' 'EY' 'Microsoft' 'Employerland' 'Whirlpool' 'Tech Data'];['Lidl Italia' 'QiBit' 'INDRA' 'Vente-Privee - Privalia' 'Rinascente']
7506;['Microsoft'];"['Rinascente' 'Vente-Privee - Privalia' 'Carrefour Italia'
 ""Victoria's secret - Percassi "" 'QiBit']"
7507;['Aeroporti di Roma' 'RAI' 'Elica' 'EY'];['Carrefour Italia' 'Amplifon' 'UniCredit' 'NTT DATA Italia' 'Rinascente']
7513;['Employerland'];"['Rinascente' 'Ferrovie dello Stato Italiane' 'Carrefour Italia'
 'Salini Impregilo' 'Vente-Privee - Privalia']"
7517;['Employerland'];['UniCredit' 'Carrefour Italia' 'Rinascente' 'Luxottica' 'Würth Srl ']
7519;['Elica' 'EY' 'Whirlpool' 'RAI' 'Microsoft'];"['NTT DATA Italia' ""Victoria's secret - Percassi "" 'Luxottica'
 'SMOOTH HOTELS' 'Roche UK']"
7520;['Employerland' 'RAI'];['SAP' 'QiBit' 'Siemens' 'INDRA' 'Rinascente']
7521;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'Gi Group' 'SMOOTH HOTELS'
 'EVERIS']"
7522;['Leroy Merlin' 'Microsoft'];['QiBit' 'SAP' 'NTT DATA Italia' 'INDRA' 'Siemens']
7526;['Elica' 'RAI' 'Microsoft' 'Whirlpool' 'Leroy Merlin' 'Aeroporti di Roma'];['Salini Impregilo' 'Ferrovie dello Stato Italiane' 'Snam' 'Siram' 'SAP']
7536;['Leroy Merlin' 'Unilever' 'RAI' 'Elica' 'Microsoft'];['PwC' 'Cerved' 'Capgemini' 'Eurobet Italia' 'INDRA']
7542;['Microsoft' 'Unilever' 'Roche' 'Aeroporti di Roma'];"['Cerved' 'Capgemini' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group']"
7543;['Aeroporti di Roma' 'Unilever' 'RAI' 'Microsoft'];['Eurobet Italia' 'PwC' 'EY' 'Employerland' 'UniCredit']
7550;['Unilever' 'Microsoft' 'Aeroporti di Roma' 'RAI' 'EY'];['PwC' 'Cerved' 'Capgemini' 'Eurobet Italia' 'INDRA']
7551;['Employerland'];['Eurobet Italia' 'PwC' 'Cellularline' 'Siemens' 'EVERIS']
7553;['Leroy Merlin' 'Microsoft'];['Università Europea di Roma' 'EY' 'Cerved' 'Tech Data' 'Roche UK']
7557;"['EY' 'Calzedonia' 'Unilever' 'Lidl Italia' 'RAI' 'Aeroporti di Roma'
 'Findus' 'Accenture' 'Bosch' 'Employerland' 'Johnson & Johnson'
 'Università Europea di Roma' 'Roche' 'Leroy Merlin'
 'Ferrovie dello Stato Italiane']";['Eurobet Italia' 'Cellularline' 'PwC' 'EVERIS' 'Siemens']
7558;['Employerland' 'RAI'];['Eurobet Italia' 'PwC' 'Cellularline' 'Siemens' 'Carrefour Italia']
7561;['Roche'];['Eurobet Italia' 'Cerved' 'PwC' 'Capgemini' 'EVERIS']
7566;['Unilever' 'EY'];['Eurobet Italia' 'EVERIS' 'Cellularline' 'Siemens' 'Roche UK']
7567;['Employerland'];['PwC' 'Eurobet Italia' 'EY' 'Deloitte' 'Cerved']
7570;['Microsoft'];['Eurobet Italia' 'PwC' 'Cellularline' 'Employerland' 'Siemens']
7571;['EY' 'Eurobet Italia' 'RAI'];['PwC' 'Employerland' 'Cellularline' 'Siemens' 'EVERIS']
7574;['Employerland'];['Eurobet Italia' 'PwC' 'Cellularline' 'Siemens' 'EVERIS']
7575;['Microsoft'];['Eurobet Italia' 'PwC' 'Cellularline' 'Employerland' 'Siemens']
7577;['EY' 'Microsoft' 'Aeroporti di Roma'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7579;['Tech Data'];['Eurobet Italia' 'PwC' 'Cellularline' 'Siemens' 'EVERIS']
7585;['Microsoft' 'RAI'];['Eurobet Italia' 'PwC' 'Cellularline' 'Employerland' 'Siemens']
7589;['Microsoft' 'EY'];"['EVERIS' 'Cellularline' ""Victoria's secret - Percassi "" 'Roche UK'
 'Dmail-Percassi']"
7596;['Unilever' 'RAI' 'EY' 'Aeroporti di Roma' 'Employerland'];['PwC' 'Eurobet Italia' 'Cerved' 'Capgemini' 'UniCredit']
7599;['Aeroporti di Roma' 'EY' 'Employerland'];['Eurobet Italia' 'PwC' 'Cerved' 'UniCredit' 'Capgemini']
7604;['Aeroporti di Roma' 'Employerland'];['FRONERI' 'MAG HOTELS' 'Gi Group Horeca' 'Open Fiber' 'Siemens']
7605;['Employerland'];['Eurobet Italia' 'PwC' 'Cerved' 'Capgemini' 'Cellularline']
7606;['Microsoft' 'RAI'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7607;['Employerland' 'RAI' 'Aeroporti di Roma'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7608;['Roche' 'Aeroporti di Roma'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7609;['Elica' 'Employerland'];"['Starbucks-Percassi' 'Nike-Percassi' 'UNICOOP FIRENZE' 'Lego-Percassi'
 'Dmail-Percassi']"
7615;['RAI' 'Microsoft' 'Roche' 'Aeroporti di Roma' 'Employerland'];['Eurobet Italia' 'PwC' 'Cellularline' 'Siemens' 'EVERIS']
7617;['Employerland'];['Eurobet Italia' 'Università Europea di Roma' 'EY' 'PwC' 'Cellularline']
7626;['RAI' 'Aeroporti di Roma'];['PwC' 'Cerved' 'Capgemini' 'Eurobet Italia' 'INDRA']
7631;['Microsoft' 'Leroy Merlin' 'EY'];['MAG HOTELS' 'Gi Group Horeca' 'SMOOTH HOTELS' 'FRONERI' 'MOOD HOTELS']
7632;['Employerland'];['Eurobet Italia' 'Cerved' 'Capgemini' 'EVERIS' 'Roche UK']
7634;"['Bosch' 'Lidl Italia' 'Calzedonia' 'Whirlpool' 'Datalogic' 'Wind Tre'
 'Unilever' 'Tech Data' 'Università Europea di Roma' 'Lottomatica']";"['EVERIS' 'Cellularline' ""Victoria's secret - Percassi "" 'Roche UK'
 'Dmail-Percassi']"
7636;['RAI' 'Unilever'];['PwC' 'Eurobet Italia' 'Capgemini' 'Cerved' 'Deloitte']
7640;['Employerland' 'Microsoft' 'RAI' 'Aeroporti di Roma'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7641;['Aeroporti di Roma' 'Elica'];"[""Victoria's secret - Percassi "" 'EVERIS' 'Roche UK' 'Gi Group'
 'Open Fiber']"
7648;['Aeroporti di Roma' 'Elica'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7650;['Employerland'];['Eurobet Italia' 'PwC' 'EY' 'UniCredit' 'Cerved']
7653;['Elica' 'Aeroporti di Roma'];['PwC' 'Eurobet Italia' 'Cerved' 'Capgemini' 'Deloitte']
7655;['Unilever' 'Employerland' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin'];['EY' 'Università Europea di Roma' 'PwC' 'Eurobet Italia' 'Deloitte']
7661;['Employerland'];['Università Europea di Roma' 'EY' 'PwC' 'Deloitte' 'Kpmg']
7663;['Microsoft' 'EY' 'Elica'];"['EVERIS' 'Cellularline' ""Victoria's secret - Percassi "" 'Roche UK'
 'Dmail-Percassi']"
7664;['Microsoft' 'Aeroporti di Roma'];"['Starbucks-Percassi' 'Nike-Percassi' 'UNICOOP FIRENZE' 'Lego-Percassi'
 'Dmail-Percassi']"
7665;['Employerland'];['Eurobet Italia' 'Open Fiber' 'FRONERI' 'Cellularline' 'EVERIS']
7668;['Employerland' 'Microsoft'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7669;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS' 'Open Fiber'
 'Gi Group']"
7674;['Microsoft' 'Aeroporti di Roma' 'Leroy Merlin'];['Eurobet Italia' 'PwC' 'Open Fiber' 'Siemens' 'Wind Tre']
7675;['Aeroporti di Roma' 'Elica'];['Cerved' 'PwC' 'Eurobet Italia' 'EY' 'FRONERI']
7676;['Microsoft' 'EY' 'Tech Data' 'Employerland' 'Leroy Merlin'];"['Università Europea di Roma' 'PwC' 'Eurobet Italia' 'Open Fiber'
 'Wind Tre']"
7678;['RAI' 'Microsoft'];['Open Fiber' 'Wind Tre' 'FRONERI' 'Siemens' 'Luxottica']
7679;['RAI' 'Microsoft' 'Datalogic' 'Aeroporti di Roma' 'Employerland'];['PwC' 'Eurobet Italia' 'Capgemini' 'Cerved' 'Deloitte']
7686;['Employerland'];['Open Fiber' 'Eurobet Italia' 'FRONERI' 'Wind Tre' 'PwC']
7692;['Microsoft' 'EY' 'Whirlpool' 'Aeroporti di Roma'];['Eurobet Italia' 'PwC' 'Employerland' 'Cellularline' 'Siemens']
7693;['Aeroporti di Roma'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7696;['Employerland'];['Eurobet Italia' 'EVERIS' 'Cellularline' 'Siemens' 'Roche UK']
7703;['Aeroporti di Roma' 'EY'];"[""Victoria's secret - Percassi "" 'EVERIS' 'Roche UK' 'Gi Group'
 'Open Fiber']"
7709;['Leroy Merlin'];['Università Europea di Roma' 'EY' 'Tech Data' 'Cerved' 'FRONERI']
7716;['Employerland'];['MAG HOTELS' 'Gi Group Horeca' 'FRONERI' 'Eurobet Italia' 'SMOOTH HOTELS']
7717;['Employerland'];['Open Fiber' 'Wind Tre' 'FRONERI' 'Siemens' 'Luxottica']
7718;['Microsoft' 'RAI'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7724;['Unilever' 'Aeroporti di Roma' 'Elica'];['Università Europea di Roma' 'EY' 'Tech Data' 'Cerved' 'FRONERI']
7729;['Leroy Merlin' 'Employerland' 'Microsoft' 'RAI'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
7731;['Employerland'];['Open Fiber' 'Wind Tre' 'FRONERI' 'Cerved' 'Università Europea di Roma']
7733;['Employerland' 'Elica' 'RAI'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
7735;['Employerland'];"['Università Europea di Roma' 'Roche UK' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco' 'Cerved']"
7736;"['Unilever' 'Microsoft' 'Leroy Merlin' 'Whirlpool' 'RAI'
 'Aeroporti di Roma' 'Employerland' 'Elica' 'EY' 'Roche' 'Datalogic']";['Cerved' 'FRONERI' 'Gi Group Horeca' 'Mars Italia' 'PwC']
7741;['Leroy Merlin' 'Employerland'];['FRONERI' 'MAG HOTELS' 'Gi Group Horeca' 'Cerved' 'SMOOTH HOTELS']
7745;['Employerland' 'EY'];['Cerved' 'FRONERI' 'Gi Group Horeca' 'Mars Italia' 'Siram']
7751;['Employerland'];['Cerved' 'PwC' 'Gi Group Horeca' 'EY' 'FRONERI']
7756;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Gi Group Horeca' 'Mars Italia']
7757;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7759;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7760;['EY'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7764;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7768;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7770;['Employerland'];['MAG HOTELS' 'Gi Group Horeca' 'SMOOTH HOTELS' 'FRONERI' 'MOOD HOTELS']
7773;['Aeroporti di Roma'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7775;['Employerland'];['Cerved' 'FRONERI' 'Gi Group Horeca' 'PwC' 'Mars Italia']
7780;['Elica' 'Microsoft' 'Aeroporti di Roma'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
7787;['Employerland'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7788;['Aeroporti di Roma' 'Leroy Merlin'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7790;['Employerland'];['SMOOTH HOTELS' 'MOOD HOTELS' 'MAG HOTELS' 'Gi Group Horeca' 'FRONERI']
7793;['EY' 'Aeroporti di Roma' 'Elica'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7796;['RAI'];"['Cerved' 'FRONERI' 'EVERIS' 'Gi Group Horeca'
 'Antica Focacceria San Francesco']"
7801;['Microsoft' 'Employerland'];['MAG HOTELS' 'Gi Group Horeca' 'SMOOTH HOTELS' 'FRONERI' 'Cerved']
7802;['Employerland' 'EY'];['Cerved' 'PwC' 'FRONERI' 'Mars Italia' 'Gi Group Horeca']
7804;['Employerland'];['Cerved' 'Gi Group Horeca' 'FRONERI' 'PwC' 'MAG HOTELS']
7807;"['Unilever' 'Whirlpool' 'RAI' 'EY' 'Leroy Merlin' 'Microsoft' 'Elica'
 'Datalogic']";['Cerved' 'FRONERI' 'PwC' 'Gi Group Horeca' 'Mars Italia']
7809;['RAI'];['Employerland' 'Luxottica' 'Rinascente' 'MAG HOTELS' 'Calzedonia']
7812;['Elica' 'Employerland'];['Gi Group Horeca' 'Cerved' 'MAG HOTELS' 'FRONERI' 'SMOOTH HOTELS']
7814;['Employerland'];['MAG HOTELS' 'Gi Group Horeca' 'SMOOTH HOTELS' 'FRONERI' 'Cerved']
7819;['Employerland'];['FRONERI' 'MAG HOTELS' 'Gi Group Horeca' 'Open Fiber' 'Siemens']
7823;['Microsoft'];['MAG HOTELS' 'Gi Group Horeca' 'SMOOTH HOTELS' 'FRONERI' 'MOOD HOTELS']
7831;['Elica' 'Whirlpool' 'Aeroporti di Roma'];['SMOOTH HOTELS' 'MOOD HOTELS' 'MAG HOTELS' 'Gi Group Horeca' 'RED']
7840;['Aeroporti di Roma'];['FRONERI' 'MAG HOTELS' 'Gi Group Horeca' 'Open Fiber' 'Siemens']
7843;['Employerland'];['Antica Focacceria San Francesco' 'RED' 'FRONERI' 'Siemens' 'Open Fiber']
7846;['Employerland'];"['RED' 'Antica Focacceria San Francesco' 'SMOOTH HOTELS' 'MOOD HOTELS'
 ""Victoria's secret - Percassi ""]"
7848;['RAI' 'Microsoft'];['SMOOTH HOTELS' 'MOOD HOTELS' 'MAG HOTELS' 'Gi Group Horeca' 'RED']
7849;['Aeroporti di Roma' 'Elica'];"['Antica Focacceria San Francesco' 'RED' 'FRONERI' 'SMOOTH HOTELS'
 'Gi Group Horeca']"
